station_id,name,longitude,latitude,height
22228110,Söråker,17.5095,62.4914,2.2
2214806,Tolered,11.9118,57.731,28.0
2214802,Torpagatan,12.0356,57.7186,36.0
2214804,Torslanda flygpl,11.7853,57.7121,6.0
22088012,Trekanten,16.1134,56.6973,35.0
22088013,Vassmolosa,16.1869,56.5889,13.9
22128144,Veberod TS,13.4924,55.6421,33.384
2212876,Beddinge,13.4542,55.3762,3.78
40788,HARSJON NEDERBORD,12.3212,57.7085,0.0
2212878,Klagstorp,13.3792,55.3982,32.2
40712,Landvettersjon neder,12.1834,57.6862,0.0
22128711,Smygehamn,13.3712,55.3457,8.7
40713,Stensjon nederbord,12.0502,57.6604,0.0
2212871,Trelleborg Sjöviksvägen,13.1198,55.3815,2.52
2212872,Trelleborg Skyttsgatan,13.16,55.3791,7.52
40711,Vastra nedsjon neder,12.4555,57.7179,0.0
65075,Karlskrona Sol,15.587,56.1091,10.0
